1048-HV-C-L-06,7,0,69,0,771,0,93,9060,1
1048-HV-C-L-07,1,0,51,0,654,0,64,9230,1
1049-HV-C-L-01,9,0,96,0,770,0,102,9023,1
1049-HV-C-L-02,3,0,88,0,744,0,93,9072,1
1049-HV-C-L-03,9,0,86,0,761,0,97,9047,1
1049-HV-C-L-04,1,0,75,0,774,0,76,9074,1
1049-HV-C-L-05,4,0,95,0,806,0,107,8988,1
1049-HV-C-L-06,4,0,95,0,806,0,107,8988,1
1050-HV-C-L-01,3,0,86,0,727,0,76,9108,1
1050-HV-C-L-02,4,0,87,0,722,0,83,9104,1
1050-HV-C-L-03,2,0,89,0,740,0,77,9092,1
1050-HV-C-L-04,2,0,77,0,736,0,67,9118,1
1050-HV-C-L-05,6,0,79,0,732,0,73,9110,1
1051-HV-C-L-01,9,0,79,0,799,0,99,9014,1
1051-HV-C-L-02,4,0,95,0,747,0,97,9057,1
1051-HV-C-L-03,1,0,82,0,796,0,87,9034,1
1051-HV-C-L-04,5,0,101,0,842,0,109,8943,1
1051-HV-C-L-05,5,0,91,0,738,0,98,9068,1
1051-HV-C-L-06,3,0,77,0,873,0,99,8948,1
1052-HV-C-L-01,6,0,78,0,729,0,95,9092,1
1052-HV-C-L-02,6,0,73,0,764,0,96,9061,1
1052-HV-C-L-03,4,0,58,0,714,0,78,9146,1
1052-HV-C-L-04,4,0,69,0,799,0,88,9040,1
1052-HV-C-L-05,6,0,52,0,634,0,66,9242,1
1052-HV-C-L-06,4,0,67,0,652,0,74,9203,1
1053-HV-C-L-01,10,0,88,0,872,0,86,8944,1
1053-HV-C-L-02,11,0,83,0,869,0,92,8945,1
1053-HV-C-L-03,5,0,89,0,877,0,89,8940,1
1053-HV-C-L-04,5,0,95,0,896,0,98,8906,1
1053-HV-C-L-05,8,0,97,0,857,0,112,8926,1
1053-HV-C-L-06,9,0,93,0,901,0,105,8892,1
1054-HV-C-L-01,3,0,115,0,845,0,101,8936,1
1054-HV-C-L-02,8,0,105,0,937,0,99,8851,1
1054-HV-C-L-03,10,0,108,0,860,0,92,8930,1
1054-HV-C-L-04,15,0,90,0,837,0,81,8977,1
1054-HV-C-L-05,3,0,101,0,782,0,99,9015,1
1055-HV-C-L-01,15,0,76,0,746,0,77,9086,1
1055-HV-C-L-02,9,0,79,0,726,0,74,9112,1
1055-HV-C-L-03,10,0,79,0,703,0,78,9130,1
1055-HV-C-L-04,4,0,80,0,677,0,73,9166,1
1055-HV-C-L-05,7,0,87,0,831,0,93,8982,1
1056-HV-C-L-01,4,0,80,0,726,0,98,9092,1
1056-HV-C-L-02,7,0,64,0,879,0,77,8973,1
1056-HV-C-L-03,2,0,59,0,847,0,82,9010,1
1056-HV-C-L-04,8,0,68,0,870,0,101,8953,1
1056-HV-C-L-05,2,0,67,0,887,0,102,8942,1
1057-HV-C-L-01,3,0,83,0,767,0,105,9042,1
1057-HV-C-L-02,6,0,72,0,829,0,91,9002,1
1057-HV-C-L-03,7,0,64,0,768,0,81,9080,1
1057-HV-C-L-04,3,0,73,0,817,0,87,9020,1
1057-HV-C-L-05,3,0,53,0,743,0,72,9129,1
1058-HV-C-L-01,3,0,46,0,533,0,54,9364,1
1058-HV-C-L-02,5,0,53,0,614,0,67,9261,1
1058-HV-C-L-03,8,0,52,0,644,0,70,9226,1
1058-HV-C-L-04,1,0,47,0,760,0,76,9116,1
1058-HV-C-L-05,7,0,44,0,604,0,67,9278,1
1061-HV-C-L-01,3,0,109,0,868,0,98,8922,1
1061-HV-C-L-02,3,0,109,0,821,0,107,8960,1
1061-HV-C-L-03,3,0,105,0,911,0,107,8874,1
1061-HV-C-L-04,10,0,109,0,922,0,115,8844,1
1062-HV-C-L-01,3,0,41,0,665,0,61,9230,1
1062-HV-C-L-02,3,0,50,0,672,0,67,9208,1
1062-HV-C-L-03,4,0,50,0,741,0,69,9136,1
1062-HV-C-L-04,1,0,74,0,732,0,91,9102,1
1062-HV-C-L-05,8,0,69,0,705,0,90,9128,1
1063-HV-C-L-01,3,0,71,0,701,0,81,9144,1
1063-HV-C-L-02,5,0,71,0,669,0,75,9180,1
1063-HV-C-L-03,3,0,66,0,680,0,73,9178,1
1063-HV-C-L-04,2,0,59,0,657,0,60,9222,1
1063-HV-C-L-05,3,0,59,0,685,0,63,9190,1
1064-HV-C-L-01,12,0,109,0,933,0,104,8842,1
1064-HV-C-L-02,12,0,132,0,889,0,122,8845,1
1064-HV-C-L-03,13,0,118,0,875,0,107,8887,1
1064-HV-C-L-04,8,0,90,0,890,0,94,8918,1
1064-HV-C-L-05,8,0,82,0,884,0,80,8946,1
1065-HV-C-L-01,2,0,107,0,885,0,96,8910,1
1065-HV-C-L-02,6,0,114,0,916,0,109,8855,1
1065-HV-C-L-03,6,0,88,0,905,0,87,8914,1
1065-HV-C-L-04,6,0,108,0,974,0,102,8810,1
1065-HV-C-L-05,5,0,104,0,920,0,103,8868,1
1067-HV-C-L-01,2,0,65,0,658,0,79,9196,1
1067-HV-C-L-02,3,0,62,0,639,0,76,9220,1
1067-HV-C-L-03,1,0,0,46,0,578,0,9375,1
1067-HV-C-L-04,3,0,46,0,538,0,55,9358,1
1067-HV-C-L-05,6,0,57,0,636,0,82,9219,1
1068-HV-C-L-01,7,0,87,0,703,0,77,9126,1
1068-HV-C-L-02,4,0,101,0,694,0,85,9116,1
1068-HV-C-L-03,5,0,87,0,708,0,76,9124,1
1068-HV-C-L-04,7,0,97,0,705,0,84,9107,1
1068-HV-C-L-05,7,0,113,0,690,0,98,9092,1
1070-HV-C-L-01,1,0,55,0,610,0,66,9268,1
1070-HV-C-L-02,42,0,556,0,0,48,9351,3,1
1070-HV-C-L-03,3,0,50,0,549,0,56,9342,1
1070-HV-C-L-04,9,0,56,0,533,0,64,9338,1
1070-HV-C-L-05,4,0,54,0,567,0,61,9314,1
1071-HV-C-L-01,7,0,74,0,755,0,82,9082,1
1071-HV-C-L-02,4,0,83,0,771,0,90,9052,1
1071-HV-C-L-03,2,0,96,0,896,0,94,8912,1
1071-HV-C-L-04,7,0,104,0,889,0,114,8886,1
1071-HV-C-L-05,7,0,93,0,993,0,106,8801,1
1071-HV-C-L-06,7,0,114,0,893,0,110,8876,1
1072-HV-C-L-01,4,0,109,0,796,0,104,8987,1
1072-HV-C-L-02,6,0,98,0,802,0,93,9001,1
1072-HV-C-L-03,4,0,96,0,879,0,89,8932,1
1072-HV-C-L-04,4,0,87,0,756,0,93,9060,1
1072-HV-C-L-05,5,0,79,0,748,0,72,9096,1
1072-HV-C-L-06,10,0,73,0,702,0,86,9129,1
1073-HV-C-L-01,9,0,76,0,849,0,101,8965,1
1073-HV-C-L-02,3,0,83,0,769,0,93,9052,1
1073-HV-C-L-03,12,0,84,0,793,0,99,9012,1
1073-HV-C-L-04,4,0,65,0,751,0,92,9088,1
1073-HV-C-L-05,7,0,69,0,805,0,100,9019,1
1073-HV-C-L-06,9,0,73,0,734,0,102,9082,1
1073-HV-C-L-07,6,0,75,0,730,0,93,9096,1
1074-HV-C-L-01,20,0,102,0,991,0,121,8766,1
1074-HV-C-L-02,14,0,101,0,861,0,113,8911,1
1074-HV-C-L-03,7,0,77,0,752,0,86,9078,1
1074-HV-C-L-04,10,0,98,0,806,0,122,8964,1
1074-HV-C-L-05,5,0,93,0,801,0,117,8984,1
1075-HV-C-L-01,2,0,73,0,765,0,84,9076,1
1075-HV-C-L-02,3,0,64,0,681,0,74,9178,1
1075-HV-C-L-03,4,0,67,0,737,0,88,9104,1
1075-HV-C-L-04,3,0,70,0,677,0,78,9172,1
1075-HV-C-L-05,2,0,66,0,707,0,79,9146,1
1076-HV-C-L-01,2,0,57,0,521,0,54,9366,1
1076-HV-C-L-02,4,0,63,0,542,0,65,9326,1
1076-HV-C-L-03,5,0,61,0,520,0,66,9348,1
1076-HV-C-L-04,3,0,61,0,507,0,62,9367,1
1076-HV-C-L-05,6,0,54,0,502,0,54,9384,1
1078-HV-C-L-01,5,0,39,0,579,0,51,9326,1
1078-HV-C-L-02,3,0,43,0,582,0,62,9310,1
1078-HV-C-L-03,3,0,39,0,575,0,51,9332,1
1078-HV-C-L-04,7,0,39,0,491,0,48,9415,1
1078-HV-C-L-05,2,0,51,0,568,0,63,9316,1
1082-HV-C-L-01,4,0,75,0,771,0,84,9066,1
1082-HV-C-L-02,4,0,71,0,791,0,82,9052,1
1082-HV-C-L-03,7,0,67,0,773,0,65,9088,1
1082-HV-C-L-04,5,0,59,0,807,0,67,9062,1
1082-HV-C-L-05,3,0,76,0,806,0,85,9030,1
1083-HV-C-L-01,6,0,64,0,842,0,76,9012,1
