1128-HV-C-L-02,0.0477265094063,1
1128-HV-C-L-03,0.0474946342191,1
1128-HV-C-L-04,0.0483732626745,1
1128-HV-C-L-05,0.0474807667482,1
1128-HV-C-L-07,0.0479642874328,1
1129-HV-C-L-01,0.0458886657772,1
1129-HV-C-L-02,0.0465458581861,1
1129-HV-C-L-03,0.0457977385666,1
1129-HV-C-L-04,0.0464544110735,1
1129-HV-C-L-05,0.0464036877332,1
1129-HV-C-L-06,0.0448992015344,1
1130-HV-C-L-01,0.0473896772502,1
1130-HV-C-L-02,0.0475216498874,1
1130-HV-C-L-03,0.0486678779283,1
1130-HV-C-L-04,0.0490131925242,1
1130-HV-C-L-05,0.048666294004,1
1130-HV-C-L-06,0.0487377078294,1
